addr,web_add,pay,company_info,company,jobname
北京,https://jobs.51job.com/all/co3960270.html,1-2万/月,"1、 负责大数据相关产品选型与POC验证；,2、 参与大数据分析平台的搭建开发，支撑数据挖掘相关功能模块的实现和稳定服务；,3、 根据各类业务需求，提供数据挖掘解决方案，识别分析需要的各类数据；,4、 负责数据建模和算法技术研发，包括相关的数据分析、算法建模、模型优化等，挖掘海量数据价值；,5、 负责相关文档的编写和用户交流。,1、 数学、统计或计算机相关专业本科及以上学历；,2、 2到5年的数据挖掘相关工作经验；,3、 了解主流大数据产品，具有相关产品选型和POC经验者优先；,4、 熟悉常见的数据结构，深入理解分布式算法和系统，具有数据集成、数据建模、数据挖掘相关领域设计和开发经验；,5、 熟练掌握常用机器学习算法，如logitic回归，决策树，聚类，SVM等算法原理，并有相关建模经验，熟悉模型的评估，及模型结果的解释；,6、 掌握java、scala、python、R中的一种或多种语言优先；,7、 熟悉HDFS、Spark、Hive、Storm、HBase等大数据技术，有Spark集群性能优化经验优先；,                                                        ,8、 需要有责任心, 工作积极主动, 思路清晰，擅长沟通、有团队合作精神；",北京瑞尼尔技术有限公司,数据分析工程师（大数据开发方向）
北京-昌平区,https://jobs.51job.com/all/co3960270.html,6-9千/月,,北京瑞尼尔技术有限公司,中间件，数据库，操作系统工程师
北京,https://jobs.51job.com/all/co4309717.html,1-1.5万/月,,泸州倍赛达科技有限公司,图像处理算法工程师(职位编号：图像处理算法工程师 J11565)
北京,https://jobs.51job.com/all/co3960270.html,0.6-2万/月,,北京瑞尼尔技术有限公司,go语言开发工程师
广州-天河区,https://jobs.51job.com/all/co2811795.html,1.5-2万/月,"同学们，你们是否为错过2018网易游戏校招而遗憾不已。现在有一个好消息，网易游戏“数据挖掘研究员”岗位开放补招啦~~,一样的职位，一样的发展空间，如果您对数据挖掘感兴趣的话，欢迎投递~~。,面向对象：2018应届毕业生,工作地点：广州、杭州,简历投递邮箱：game_campus163@163.com,简历命名格式：【网易游戏2018校招补招】姓名-学校-学历,职位介绍：,数据挖掘研究员（校招正职）,您可以：,- 面向网易游戏大数据，构建模型洞察用户行为动机及目的；,- 跟踪数据挖掘领域前沿的算法及框架，搭建面向线上应用的机器学习计算平台；,- 构建精准实时的推荐系统，研究并实现不同的个性化推荐算法，直接提升游戏的营收以及用户体验；,- 开发不同场景下的智能AI，研究并实现深度学习/强化学习算法，用于优化人机对战的用户体验；,- 研究并实现相应的自然语言处理算法，精准的挖掘玩家观点并开发相关的数据应用；, ,我们希望您具备以下条件：,- 数据挖掘、机器学习、自然语言处理、计算机科学、统计、数学等相关领域硕士以上学历；,- 较强的编程能力，熟悉C/C++、Java,Python等语言中至少一种，有数据挖掘实践经历；,- 熟悉分布式架构，有linux平台处理海量数据经验以及Spark，Storm, Hadoop相关工作经验；,- 热爱网络游戏，对数据持有好奇心；, ,对于推荐系统的研发，希望您还具备以下条件：,- 熟悉推荐系统相关理论和以及各类常见算法；,- 有大规模推荐系统的研发经验；, ,对于游戏AI的研发，希望您还具备以下条件：,- 熟悉各种深度神经网络模型，在深度学习和强化学习领域有过理论研究或者实践经验；,- 有创造性思维和较强的学习能力，有较为丰富的游戏经历；, ,对于自然语言处理的研发，希望您还具备以下条件：,- 熟悉自然语言处理领域的基础理论和方法，并有相关研究或项目经验；,- 有语义分析和理解、情感分类、问答系统等相关项目经验者优先；,我们期待每一位热爱数据挖掘的你！",东华软件股份公司,数据挖掘研究员（校招补招）
北京-海淀区,https://jobs.51job.com/all/co3960270.html,1.5-3万/月,,北京瑞尼尔技术有限公司,高级机器学习工程师
广州-天河区,https://jobs.51job.com/all/co2811795.html,1.5-2万/月,"Hi 各位同学，网易游戏现在开放游戏数据研究员校招补招啦！,本次招聘为业务部门直聘，通过面试即可获得网易游戏2018校招offer~,我们期待遇见每一位热爱游戏，热爱数据研究的你！,快快来投递简历吧！,面向对象：2018应届毕业生,学历要求：硕士及以上学历,工作地点：广州,邮件及简历命名格式：【网易游戏】【游戏数据研究员】姓名-学校-学历,游戏数据研究员（校招补招）   ,岗位职责   ,1. 参与网易多款游戏的数据分析工作，为产品迭代开发提供数据支撑；    ,2. 参与游戏数据指标体系的搭建、完善工作，响应需求方的数据需求；   ,3. 利用游戏数据，研究探索用户数据规律，进行现状分析、原因分析、预测分析；   ,4. 运用各种方法进行数据建模和深挖用户行为特征，构建用户画像。   ,     ,岗位要求   ,1. 统计、数学、金融、经济、生物工程、信息工程、自动化、计算机或数据研究等任一相关领域硕士以上学历；   ,2. 有较强的逻辑思维能力，善于沟通，责任感强；   ,3. 有撰写数据分析报告经历者、有数据挖掘项目实践或竞赛经历者优先；   ,4. 掌握一门或以上计算机语言，如python/R等，有较强的程序实现能力者优先；   ,5. 有分布式大数据处理经验优先；   ,6. 热爱网络游戏，对数据持有强烈好奇心，并抱有利用数据让游戏变得更好的信念。 ,等你来投！",东华软件股份公司,游戏数据研究员（2018校招补招）
北京,https://jobs.51job.com/all/co2811795.html,2.5-3万/月,,东华软件股份公司,高级数据仓库开发工程师-传媒综合管理部020(职位编号：J177449)
北京,https://jobs.51job.com/all/co2811795.html,1.5-2万/月,,东华软件股份公司,高级测试开发工程师-传媒技术部019(职位编号：J163335)
北京,https://jobs.51job.com/all/co2811795.html,4-5万/月,,东华软件股份公司,算法-传媒综合管理部015-传媒综合管理部015(职位编号：J177393)
北京,https://jobs.51job.com/all/co2811795.html,2.5-3万/月,,东华软件股份公司,广告投放引擎高级开发工程师-传媒综合管理部015(职位编号：J177162)
北京-西城区,https://jobs.51job.com/all/co2811795.html,1-1.5万/月,,东华软件股份公司,机器学习工程师-集成电路创新中心
北京,https://jobs.51job.com/all/co2811795.html,4-5万/月,,东华软件股份公司,算法-传媒综合管理部015(职位编号：J176264)
北京,https://jobs.51job.com/all/co2811795.html,1.5-2万/月,,东华软件股份公司,数据产品经理（LSHT）-电子商务部099(职位编号：J175930)
北京-朝阳区,https://jobs.51job.com/all/co3960270.html,3-4万/月,"工作职责:（要求经验丰富且资深）, ,1. 负责业务线前端功能模块的设计与开发工作, ,2. 高质量的完成模块级的工作, ,3. 负责前端团队的整体规划和成长, ,4. 有团队意识，具备良好的沟通以及协调能力，能单打独斗也能擅长团队作战, ,任职资格:,1. 大学本科或以上学历，计算机等相关专业，有五年以上前端开发经验,2. 熟悉WEB前端技术，对符合WEB标准的网站重构有丰富经验,有成功作品,3. 精通angular react vue种的一个框架,4. 有成熟线上项目经验,5. 了解 Node.js，python，php，java 等后端语言中至少一种,6. 能够不断学习新技术并运用到工作中关注各种前端技术,加分项:,1. 1年以上团队管理经验,               ,2. 良好的学习能力、沟通能力",北京瑞尼尔技术有限公司,前端架构师
北京,https://jobs.51job.com/all/co2811795.html,4-5万/月,,东华软件股份公司,数据挖掘资深工程师、专家-电子商务部099(职位编号：J176914)
北京,https://jobs.51job.com/all/co2811795.html,1-1.5万/月,,东华软件股份公司,系统运维工程师-电子商务部099(职位编号：J176026)
空,https://jobs.51job.com/all/co3960270.html,空,空,北京瑞尼尔技术有限公司,空
北京,https://jobs.51job.com/all/co2811795.html,2.5-3万/月,,东华软件股份公司,数据仓库开发工程师-传媒综合管理部020(职位编号：J176263)
北京-朝阳区,https://jobs.51job.com/all/co3960270.html,1.5-3.5万/月,"1.和产品经理沟通产品需求；,2.设计、实现Hadoop大数据平台；,3.详细设计、代码编写和单元测试； ,4.评审其它团队成员的代码；,5.调研、评估Hadoop生态圈项目并应用到现有产品；,6.迁移历史数据库到大数据平台。,任职要求：,1.计算机相关专业，本科及以上学历，2年以上Hadoop经验。,2.有基本的软件工程、操作系统知识；,3.由基本的算法和数据结构知识,了解设计模式；,4.熟悉数据库、数据仓库、数据挖掘的基本概念和方法；,5.熟悉Hadoop、HBase、Hive、Spark、Zookeeper、Kafka等；,6.熟悉数据库MySQL、MongoDB、Redis等；,7.熟悉Linux的基本操作；,8.熟悉Python、TensorFlow的优先；,9.有软件配置管理、缺陷管理工具的使用经验；,10.良好的团队精神和沟通能力；,11.热爱交通事业，有理想有追求。,薪酬福利：,周末双休，每天7小时；五险一金、中高级人才补贴、节假日福利、健康体检、婚育礼金、带薪年假、年度旅游、年会盛典等。",北京瑞尼尔技术有限公司,大数据软件工程师
北京-海淀区,https://jobs.51job.com/all/co2811795.html,2-3万/月,,东华软件股份公司,测试经理（大数据）
空,https://jobs.51job.com/all/co3696436.html,空,空,去哪儿网专车事业部,空
北京,https://jobs.51job.com/all/co2811795.html,2.5-3万/月,,东华软件股份公司,安全架构师-杭州研究院099(职位编号：J176047)
北京,https://jobs.51job.com/all/co2811795.html,2.5-3万/月,,东华软件股份公司,广告系统java开发工程师-传媒综合管理部015(职位编号：J174952)
空,https://jobs.51job.com/all/co2811795.html,空,空,东华软件股份公司,空
空,https://jobs.51job.com/all/co2811795.html,空,空,东华软件股份公司,空
北京-海淀区,https://jobs.51job.com/all/co2811795.html,1-1.5万/月,"?职位描述：,1、负责安全事态感知大数据平台、安全产品测试、开发工作；,2、负责书写测试方案、测试用例、测试报告等文档输出；,3、负责分析攻击来源、类型、方式等病毒等特征；,4、负责产品相关测试工具的开发；,5、负责相关产品引擎规则分析；, ,任职要求：,1、具有大数据相关项目经验，能够搭建、调试大数据环境，对大数据常用服务实现原理有较深理解；,2、具备分析SQL注入、XSS攻击、病毒、木马、DDOS、暴力破解、端口扫描等；,3、熟悉安全基础知识，如vds、waf、ids引擎，会优化引擎规则等；,4、能够搭建一些简单的安全环境，如：靶机、蜜罐等；,5、具备大数据或安全方面经验或能够使用自动化测试工具者优先，如Python脚本；",东华软件股份公司,开发测试工程师（大数据/安全方向）
空,https://jobs.51job.com/all/co3696436.html,空,空,去哪儿网专车事业部,空
空,https://jobs.51job.com/all/co3696436.html,空,空,去哪儿网专车事业部,空
空,https://jobs.51job.com/all/co3696436.html,空,空,去哪儿网专车事业部,空
空,https://jobs.51job.com/all/co3696436.html,空,空,去哪儿网专车事业部,空
北京,https://jobs.51job.com/all/co3696436.html,1.5-3万/月,"工作描述：,1、参与金融投资战略项目相关系统开发，支持海外金融投资发行等工作，系统需要实现如下功能：能估算项目净值，导入托管行文件，并能生成监管要求的文件。  另外，还将参与其他平安集团业务方要求的投资系统开发,技能要求：,1、熟练掌握核心Java相关知识，包括面向对象编程知识，集合，NIO，泛型，反射等,2、熟练掌握Spring，SpringBoot,  SpringMVC, mybatis等框架的应用开发,3、熟练掌握oracle, mysql等数据库的使用及开发,4、熟悉python优先,5、熟悉或了解机器学习优先 ,                                        ,6、有专研精神，愿意挑战克服技术难题",去哪儿网专车事业部,Java开发工程师（北京）
